idea_titulo;idea_url
larco;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284540
LAVADOR DE GASES PARA INDÚSTRIA LÁCTEA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284336
Layout Industrial;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284623
Leaf Cutting;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278367
Lean & Time;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276139
LEGITECH - Soluções de Tecnologia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292739
Leitor Biométrico  de Produção;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286289
Levantador modular;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292293
LeVup;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292295
Libris;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285353
Libris;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286674
Lidera +;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276808
Liderança mais organizada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287740
LIFO - REVISTA ELETRÔNICA DA LOGÍSTICA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288844
LIGHTNING;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283832
Limpeza com excelência;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276595
Limpeza e Manutenção de módulos fotovoltaicos - Eletroclean;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287636
Limpeza e Manutenção de Painéis Solares;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287245
Linha Certa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292721
LINHA DE FRENTE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283396
LINHA INTELIGENTE (L.I);https://plataforma.gpinovacao.senai.br/plataforma/ideia/290123
LinkOn;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275894
LIXEIRA INTELIGENTE (SENSORES);https://plataforma.gpinovacao.senai.br/plataforma/ideia/289126
Lixo Zero;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291523
LKGG PRODUÇÃO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286482
LMF System;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273418
LNPS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285895
Locação de conteiners;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287726
Local de descanso individual para colaboradores da indústria;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281745
Loco Mecânica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288165
Locpeças;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276354
Log +;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289527
Log Five;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292201
LOG TECH - SISTEMA DE RASTREAMENTO DE MATERIAIS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/279536
LOG-XYBERION;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283738
LogiMax;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283834
LOGIMENTE ALMOXARIFADO INTELIGENTE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286088
LoGINAP;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276351
LogiPlan - Layout inteligente e logística eficiente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289186
Logística;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289096
Logística 360;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290244
Logística Aquece;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291734
Logística dos guarda-chuvas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284607
Logística Eficiente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284478
Logística Eficiente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282537
Logística Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287660
Logística Inteligente: Solução Estratégica para Rotas e Fretes;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284482
Logística Reversa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291109
Logística Reversa: Na Rota da Sustentabilidade;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289715
Logística solidaria;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290876
Logística Solidária;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291536
Logística Verde repensada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286456
LOGMAX;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283389
Logplus;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277367
Logplus;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277371
LOGTECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283737
LogThree;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274436
Loja de Eletrônicos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286024
Loja de moda sustentável;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287453
LONGECO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/280876
LongiConecta;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291966
Loopin;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284503
LostFound;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285898
LostXpress;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288403
Love Hub;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292023
LUCAS FERNANDES DA SILVA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287020
lucas sonos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288171
Ludic Game;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292204
Ludo tátil;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291419
LUIS EDUARDO VALE ANDRELIANO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285366
LUIS EDUARDO VALE ANDRELIANO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285375
LUMA - 4.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287742
LUME FASHION;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275933
LUMINA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288659
Lumos SA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284736
Luva CPD Intellisense;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285325
Luva CPD Intellisense;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285859
Luva CPD Intellisense;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285860
Luva protetora com isolação elétrica e detecção de tensão sem contato físico.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274582
Luvolt;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282472
LYAMF;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286372
LYW - leather yellow;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289849
M.H. TEC;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283833
M.I. Indústrias;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273921
M.I. Indústrias;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274355
M.I. Indústrias;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274357
M.R.Consult;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282595
Madeira EcoDesign;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281809
Magia Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292227
Mahesh Tech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274004
Maintracker;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287492
"mais do que uma calça; empoderamento.";https://plataforma.gpinovacao.senai.br/plataforma/ideia/292268
MakGirls;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287211
MakGrils;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287067
Malibu;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288189
Manguito Inteligente.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275756
Manguito Magnético;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288647
Manteiga Saborizada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283475
Manual da marca: LABWARE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286433
Manutech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292369
manutenção efetiva;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286697
Manutenção Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282558
Manutenção Proativa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285555
Manutenção Sem Espera;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292188
Mapa Corporativo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291701
MaqControl;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275821
maQpro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292765
maQpro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292837
MAQUETE DIDÁTICA PARA SISTEMAS DE AR CONDICIONADO AUTOMOTIVOS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292525
Máquina de Solda Caseira com Transformador de Micro-ondas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286320
MARIA ALINE DE SOUZA MAIBMRG;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292208
MARIA EDUARDA MORAES CASSIANO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290864
MARIA EDUARDA MORAES CASSIANO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290870
MARILENE PEIXOTO MÜLLER;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285675
MarkOs: Mark Operational System;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292418
Mass Juice Production;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285751
Master Key;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273935
Matérias -primas ↗️;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291568
MATHEUS FERNANDES;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284097
Max eSolution;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288132
Max S;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291446
MAXX  TECNOLOGIA S.A.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274306
MCheck;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284122
MDKA SOLUÇÕES TÊXTEIS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286122
MECHAM TECH - AUTOMAÇÃO NO PROCESSO DE SILAGEM;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273994
Medidor de continuidade Multivision;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289578
MediJato;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292107
MediSom;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275740
Melhora na identificação com etiquetas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287763
melhora no ambiente de trabalho;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276716
Melhorando o Layout e a Verificação do Estoque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288998
Melhorando o Layout e a Verificação do Estoque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286717
Melhorando o sistema de produção no chao de fabrica.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289652
Melhoria de Acompanhamento de Aprendizagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285863
Melhoria do sensor de nível;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287490
MELHORIA NA EFICIENCIA DA EXTRATORA  DE METAIS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287214
Melhoria na Gestão de Qualidade de Materiais Elétricos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281379
Melhoria nas Condições de Trabalho;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285038
MELHORIA NO CONTROLE DE IDENTIFICAÇÃO DE FROTAS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288967
Melhoria no Processo de Recebimento de Materiais;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276458
Melhoria no Processo de Solda por Arco Submerso: Reabastecimento no Fluxo de  Solda Durante a Produção;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286834
"MELHORIA NO SETOR DE ESTOQUE;LOGISTICA E ATENDIMENTO";https://plataforma.gpinovacao.senai.br/plataforma/ideia/287224
Melhorias na expediçãO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287222
Melhorias no recebimento;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287213
Meliy Stocker;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274254
Meninas na Crise;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292183
Meninas na Crise;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291582
Mente Elétrica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283040
Mentes da inovação;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284110
Mentes em ação;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289518
Mentores da Mudança;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283706
Mentores da mudança;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283707
Menulife: Um app de menu inteligente!;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275577
Mesa + Ergonomia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287172
Mesa adaptada para solda ponto;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288604
Mesa adaptada para solda ponto;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288704
Mesa adaptada para solda ponto;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288743
Mesa adaptada para solda ponto;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288747
Mesa adaptada para solda ponto;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288758
Mesa Articulada Para Solda Ponto;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278047
Mesa Automática Para Solda De Esquadrilhas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278043
MESA AVANÇADA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278060
Mesa Cartesiana;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278048
Mesa de Medição;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291016
MESA DE SOLDA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278051
MESA DE SOLDA PONTO A PONTO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278053
Mesa de Soldagem Automatizada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287293
Mesa Ergonômica Pneumática;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273706
Mesa Filtrante;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276439
Mesa Movel;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278063
Mesa rotativa industrial;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287318
Mesa Solda Ponto;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278057
Mesa Solda Ponto Automatizada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278064
MESTRES DO JOGO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283878
MESTRES DO JOGO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283879
METAVIEW;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275837
Método SOMS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276897
Metodologia de Gestão Para Desenvolvimento de Coleção;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289691
MGT-Cinemas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288401
Mice Motion;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292427
Micro Geração de Energia Hdrelétrica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275617
Mídia Criativa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285740
Mind Rest;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291217
mindset resolutions;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284573
MindSpace;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275576
MindSphere – Dispositivo de mesa para equilíbrio mental;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290065
MindWave;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291702
mini site para gestão de vendas de food trucks;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292014
mini site para gestão de vendas de food trucks;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292030
Missão Vida;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289526
Misturador 2.0  carretinha;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274318
Misturando Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276322
MOC System;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276459
Moda Circular_ReTecido;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289650
MODELAR;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278344
modelo três em um;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276809
Modernização da Organização de Estoques;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287171
Modernização de fabrica de moagem com foco na indústria 4.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292690
